date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:04:25	40365/40365	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jan%202015%2003:00:10%20GMT	http://lasik2c.com/templates/rt_diametric/images/overlays/patterns/grunge.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/overlays/patterns/grunge.png	(from http://lasik2c.com/templates/rt_diametric/css/overlays.css)
14:04:25	24463/24463	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jan%202015%2003:00:16%20GMT	http://lasik2c.com/templates/rt_diametric/images/overlays/patterns/textile.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/overlays/patterns/textile.png	(from http://lasik2c.com/templates/rt_diametric/css/overlays.css)
14:04:25	150/150	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jan%202015%2002:59:58%20GMT	http://lasik2c.com/templates/rt_diametric/images/overlays/light/readon.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/overlays/light/readon.png	(from http://lasik2c.com/templates/rt_diametric/css/overlays.css)
14:04:26	335/335	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jan%202015%2002:59:48%20GMT	http://lasik2c.com/templates/rt_diametric/images/overlays/light/arrows.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/overlays/light/arrows.png	(from http://lasik2c.com/templates/rt_diametric/css/overlays.css)
14:04:26	1464/1464	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jan%202015%2003:00:00%20GMT	http://lasik2c.com/templates/rt_diametric/images/overlays/light/rokinputs.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/overlays/light/rokinputs.png	(from http://lasik2c.com/templates/rt_diametric/css/overlays.css)
14:04:26	150/150	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jan%202015%2002:59:39%20GMT	http://lasik2c.com/templates/rt_diametric/images/overlays/dark/readon.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/overlays/dark/readon.png	(from http://lasik2c.com/templates/rt_diametric/css/overlays.css)
14:04:27	301/301	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jan%202015%2002:59:29%20GMT	http://lasik2c.com/templates/rt_diametric/images/overlays/dark/arrows.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/overlays/dark/arrows.png	(from http://lasik2c.com/templates/rt_diametric/css/overlays.css)
14:04:27	1464/1464	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jan%202015%2002:59:40%20GMT	http://lasik2c.com/templates/rt_diametric/images/overlays/dark/rokinputs.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/overlays/dark/rokinputs.png	(from http://lasik2c.com/templates/rt_diametric/css/overlays.css)
14:04:27	302/302	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jan%202015%2002:59:51%20GMT	http://lasik2c.com/templates/rt_diametric/images/overlays/light/feature-separator.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/overlays/light/feature-separator.png	(from http://lasik2c.com/templates/rt_diametric/css/overlays.css)
14:04:27	151/151	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jan%202015%2002:59:51%20GMT	http://lasik2c.com/templates/rt_diametric/images/overlays/light/feature-top-overlay.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/overlays/light/feature-top-overlay.png	(from http://lasik2c.com/templates/rt_diametric/css/overlays.css)
14:04:28	181/181	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jan%202015%2002:59:50%20GMT	http://lasik2c.com/templates/rt_diametric/images/overlays/light/feature-bottom-overlay.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/overlays/light/feature-bottom-overlay.png	(from http://lasik2c.com/templates/rt_diametric/css/overlays.css)
14:04:28	151/151	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jan%202015%2002:59:31%20GMT	http://lasik2c.com/templates/rt_diametric/images/overlays/dark/feature-top-overlay.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/overlays/dark/feature-top-overlay.png	(from http://lasik2c.com/templates/rt_diametric/css/overlays.css)
14:04:28	181/181	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jan%202015%2002:59:31%20GMT	http://lasik2c.com/templates/rt_diametric/images/overlays/dark/feature-bottom-overlay.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/overlays/dark/feature-bottom-overlay.png	(from http://lasik2c.com/templates/rt_diametric/css/overlays.css)
14:04:28	30283/30283	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jan%202015%2003:00:13%20GMT	http://lasik2c.com/templates/rt_diametric/images/overlays/patterns/paint-splatter.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/overlays/patterns/paint-splatter.png	(from http://lasik2c.com/templates/rt_diametric/css/overlays.css)
14:04:30	9604/9604	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jan%202015%2002:59:49%20GMT	http://lasik2c.com/templates/rt_diametric/images/overlays/light/bottom-flare.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/overlays/light/bottom-flare.png	(from http://lasik2c.com/templates/rt_diametric/css/overlays.css)
14:04:31	39358/39358	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jan%202015%2003:00:16%20GMT	http://lasik2c.com/templates/rt_diametric/images/overlays/patterns/squares.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/overlays/patterns/squares.png	(from http://lasik2c.com/templates/rt_diametric/css/overlays.css)
14:04:32	5619/5619	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jan%202015%2002:59:30%20GMT	http://lasik2c.com/templates/rt_diametric/images/overlays/dark/bottom-flare.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/overlays/dark/bottom-flare.png	(from http://lasik2c.com/templates/rt_diametric/css/overlays.css)
14:04:32	391/391	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jan%202015%2002:59:50%20GMT	http://lasik2c.com/templates/rt_diametric/images/overlays/light/cord-divisor-pattern.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/overlays/light/cord-divisor-pattern.png	(from http://lasik2c.com/templates/rt_diametric/css/overlays.css)
14:04:32	883/883	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jan%202015%2002:59:59%20GMT	http://lasik2c.com/templates/rt_diametric/images/overlays/light/rocket.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/overlays/light/rocket.png	(from http://lasik2c.com/templates/rt_diametric/css/overlays.css)
14:04:33	29093/29093	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jan%202015%2002:59:59%20GMT	http://lasik2c.com/templates/rt_diametric/images/overlays/light/ripped-paper-divider.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/overlays/light/ripped-paper-divider.png	(from http://lasik2c.com/templates/rt_diametric/css/overlays.css)
14:04:33	15721/15721	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jan%202015%2002:59:39%20GMT	http://lasik2c.com/templates/rt_diametric/images/overlays/dark/ripped-paper-divider.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/overlays/dark/ripped-paper-divider.png	(from http://lasik2c.com/templates/rt_diametric/css/overlays.css)
14:04:33	2356/2356	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jan%202015%2003:00:02%20GMT	http://lasik2c.com/templates/rt_diametric/images/overlays/light/totop.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/overlays/light/totop.png	(from http://lasik2c.com/templates/rt_diametric/css/overlays.css)
14:04:33	391/391	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jan%202015%2002:59:30%20GMT	http://lasik2c.com/templates/rt_diametric/images/overlays/dark/cord-divisor-pattern.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/overlays/dark/cord-divisor-pattern.png	(from http://lasik2c.com/templates/rt_diametric/css/overlays.css)
14:04:33	925/925	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jan%202015%2002:59:39%20GMT	http://lasik2c.com/templates/rt_diametric/images/overlays/dark/rocket.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/overlays/dark/rocket.png	(from http://lasik2c.com/templates/rt_diametric/css/overlays.css)
14:04:33	2356/2356	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jan%202015%2002:59:42%20GMT	http://lasik2c.com/templates/rt_diametric/images/overlays/dark/totop.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/overlays/dark/totop.png	(from http://lasik2c.com/templates/rt_diametric/css/overlays.css)
14:04:34	94/94	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jan%202015%2002:59:43%20GMT	http://lasik2c.com/templates/rt_diametric/images/overlays/dark-15.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/overlays/dark-15.png	(from http://lasik2c.com/templates/rt_diametric/css/overlays.css)
14:04:34	119/119	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jan%202015%2002:59:57%20GMT	http://lasik2c.com/templates/rt_diametric/images/overlays/light/nav-lines.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/overlays/light/nav-lines.png	(from http://lasik2c.com/templates/rt_diametric/css/overlays.css)
14:04:34	94/94	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jan%202015%2002:59:45%20GMT	http://lasik2c.com/templates/rt_diametric/images/overlays/dark-60.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/overlays/dark-60.png	(from http://lasik2c.com/templates/rt_diametric/css/overlays.css)
14:04:34	93/93	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jan%202015%2003:00:02%20GMT	http://lasik2c.com/templates/rt_diametric/images/overlays/light/title3.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/overlays/light/title3.png	(from http://lasik2c.com/templates/rt_diametric/css/overlays.css)
14:04:35	156/156	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jan%202015%2002:59:52%20GMT	http://lasik2c.com/templates/rt_diametric/images/overlays/light/grid1-title1.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/overlays/light/grid1-title1.png	(from http://lasik2c.com/templates/rt_diametric/css/overlays.css)
14:04:35	199/199	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jan%202015%2002:59:53%20GMT	http://lasik2c.com/templates/rt_diametric/images/overlays/light/grid2-title1.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/overlays/light/grid2-title1.png	(from http://lasik2c.com/templates/rt_diametric/css/overlays.css)
14:04:35	230/230	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jan%202015%2002:59:53%20GMT	http://lasik2c.com/templates/rt_diametric/images/overlays/light/grid3-title1.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/overlays/light/grid3-title1.png	(from http://lasik2c.com/templates/rt_diametric/css/overlays.css)
14:04:35	266/266	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jan%202015%2002:59:54%20GMT	http://lasik2c.com/templates/rt_diametric/images/overlays/light/grid4-title1.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/overlays/light/grid4-title1.png	(from http://lasik2c.com/templates/rt_diametric/css/overlays.css)
14:04:36	298/298	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jan%202015%2002:59:54%20GMT	http://lasik2c.com/templates/rt_diametric/images/overlays/light/grid5-title1.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/overlays/light/grid5-title1.png	(from http://lasik2c.com/templates/rt_diametric/css/overlays.css)
14:04:36	310/310	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jan%202015%2002:59:54%20GMT	http://lasik2c.com/templates/rt_diametric/images/overlays/light/grid6-title1.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/overlays/light/grid6-title1.png	(from http://lasik2c.com/templates/rt_diametric/css/overlays.css)
14:04:36	336/336	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jan%202015%2002:59:54%20GMT	http://lasik2c.com/templates/rt_diametric/images/overlays/light/grid7-title1.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/overlays/light/grid7-title1.png	(from http://lasik2c.com/templates/rt_diametric/css/overlays.css)
14:04:36	336/336	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jan%202015%2002:59:55%20GMT	http://lasik2c.com/templates/rt_diametric/images/overlays/light/grid8-title1.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/overlays/light/grid8-title1.png	(from http://lasik2c.com/templates/rt_diametric/css/overlays.css)
14:04:36	370/370	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jan%202015%2002:59:55%20GMT	http://lasik2c.com/templates/rt_diametric/images/overlays/light/grid9-title1.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/overlays/light/grid9-title1.png	(from http://lasik2c.com/templates/rt_diametric/css/overlays.css)
14:04:37	391/391	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jan%202015%2002:59:52%20GMT	http://lasik2c.com/templates/rt_diametric/images/overlays/light/grid10-title1.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/overlays/light/grid10-title1.png	(from http://lasik2c.com/templates/rt_diametric/css/overlays.css)
14:04:37	410/410	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jan%202015%2002:59:52%20GMT	http://lasik2c.com/templates/rt_diametric/images/overlays/light/grid11-title1.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/overlays/light/grid11-title1.png	(from http://lasik2c.com/templates/rt_diametric/css/overlays.css)
14:04:37	423/423	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jan%202015%2002:59:53%20GMT	http://lasik2c.com/templates/rt_diametric/images/overlays/light/grid12-title1.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/overlays/light/grid12-title1.png	(from http://lasik2c.com/templates/rt_diametric/css/overlays.css)
14:04:37	95/95	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jan%202015%2003:00:03%20GMT	http://lasik2c.com/templates/rt_diametric/images/overlays/light-15.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/overlays/light-15.png	(from http://lasik2c.com/templates/rt_diametric/css/overlays.css)
14:04:38	119/119	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jan%202015%2002:59:37%20GMT	http://lasik2c.com/templates/rt_diametric/images/overlays/dark/nav-lines.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/overlays/dark/nav-lines.png	(from http://lasik2c.com/templates/rt_diametric/css/overlays.css)
14:04:38	94/94	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jan%202015%2002:59:44%20GMT	http://lasik2c.com/templates/rt_diametric/images/overlays/dark-40.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/overlays/dark-40.png	(from http://lasik2c.com/templates/rt_diametric/css/overlays.css)
14:04:38	140/140	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jan%202015%2002:59:32%20GMT	http://lasik2c.com/templates/rt_diametric/images/overlays/dark/grid1-title1.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/overlays/dark/grid1-title1.png	(from http://lasik2c.com/templates/rt_diametric/css/overlays.css)
14:04:38	181/181	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jan%202015%2002:59:33%20GMT	http://lasik2c.com/templates/rt_diametric/images/overlays/dark/grid2-title1.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/overlays/dark/grid2-title1.png	(from http://lasik2c.com/templates/rt_diametric/css/overlays.css)
14:04:39	207/207	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jan%202015%2002:59:34%20GMT	http://lasik2c.com/templates/rt_diametric/images/overlays/dark/grid3-title1.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/overlays/dark/grid3-title1.png	(from http://lasik2c.com/templates/rt_diametric/css/overlays.css)
14:04:39	220/220	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jan%202015%2002:59:34%20GMT	http://lasik2c.com/templates/rt_diametric/images/overlays/dark/grid4-title1.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/overlays/dark/grid4-title1.png	(from http://lasik2c.com/templates/rt_diametric/css/overlays.css)
14:04:39	264/264	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jan%202015%2002:59:34%20GMT	http://lasik2c.com/templates/rt_diametric/images/overlays/dark/grid5-title1.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/overlays/dark/grid5-title1.png	(from http://lasik2c.com/templates/rt_diametric/css/overlays.css)
14:04:39	287/287	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jan%202015%2002:59:35%20GMT	http://lasik2c.com/templates/rt_diametric/images/overlays/dark/grid6-title1.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/overlays/dark/grid6-title1.png	(from http://lasik2c.com/templates/rt_diametric/css/overlays.css)
14:04:40	290/290	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jan%202015%2002:59:35%20GMT	http://lasik2c.com/templates/rt_diametric/images/overlays/dark/grid7-title1.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/overlays/dark/grid7-title1.png	(from http://lasik2c.com/templates/rt_diametric/css/overlays.css)
14:04:40	308/308	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jan%202015%2002:59:35%20GMT	http://lasik2c.com/templates/rt_diametric/images/overlays/dark/grid8-title1.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/overlays/dark/grid8-title1.png	(from http://lasik2c.com/templates/rt_diametric/css/overlays.css)
14:04:40	313/313	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jan%202015%2002:59:36%20GMT	http://lasik2c.com/templates/rt_diametric/images/overlays/dark/grid9-title1.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/overlays/dark/grid9-title1.png	(from http://lasik2c.com/templates/rt_diametric/css/overlays.css)
14:04:40	319/319	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jan%202015%2002:59:33%20GMT	http://lasik2c.com/templates/rt_diametric/images/overlays/dark/grid10-title1.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/overlays/dark/grid10-title1.png	(from http://lasik2c.com/templates/rt_diametric/css/overlays.css)
14:04:41	341/341	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jan%202015%2002:59:33%20GMT	http://lasik2c.com/templates/rt_diametric/images/overlays/dark/grid11-title1.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/overlays/dark/grid11-title1.png	(from http://lasik2c.com/templates/rt_diametric/css/overlays.css)
14:04:41	346/346	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jan%202015%2002:59:33%20GMT	http://lasik2c.com/templates/rt_diametric/images/overlays/dark/grid12-title1.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/overlays/dark/grid12-title1.png	(from http://lasik2c.com/templates/rt_diametric/css/overlays.css)
14:04:41	107/107	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jan%202015%2002:59:52%20GMT	http://lasik2c.com/templates/rt_diametric/images/overlays/light/font-sizer.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/overlays/light/font-sizer.png	(from http://lasik2c.com/templates/rt_diametric/css/overlays.css)
14:04:41	107/107	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jan%202015%2002:59:32%20GMT	http://lasik2c.com/templates/rt_diametric/images/overlays/dark/font-sizer.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/overlays/dark/font-sizer.png	(from http://lasik2c.com/templates/rt_diametric/css/overlays.css)
14:04:42	95/95	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jan%202015%2003:00:03%20GMT	http://lasik2c.com/templates/rt_diametric/images/overlays/light-10.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/overlays/light-10.png	(from http://lasik2c.com/templates/rt_diametric/css/overlays.css)
14:04:42	10553/10553	---M--	200	added ('OK')	image/png	date:Wed,%2028%20Jan%202015%2018:15:16%20GMT	http://lasik2c.com/templates/rt_diametric/images/overlays/dark/title-icons.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/overlays/dark/title-icons.png	(from http://lasik2c.com/templates/rt_diametric/css/overlays.css)
14:04:42	94/94	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jan%202015%2002:59:43%20GMT	http://lasik2c.com/templates/rt_diametric/images/overlays/dark-20.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/overlays/dark-20.png	(from http://lasik2c.com/templates/rt_diametric/css/overlays.css)
14:04:42	175/175	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jan%202015%2002:59:56%20GMT	http://lasik2c.com/templates/rt_diametric/images/overlays/light/mod-gradient.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/overlays/light/mod-gradient.png	(from http://lasik2c.com/templates/rt_diametric/css/overlays.css)
14:04:43	1376/1376	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jan%202015%2002:59:51%20GMT	http://lasik2c.com/templates/rt_diametric/images/overlays/light/features-arrows.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/overlays/light/features-arrows.png	(from http://lasik2c.com/templates/rt_diametric/css/overlays.css)
14:04:43	175/175	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jan%202015%2002:59:37%20GMT	http://lasik2c.com/templates/rt_diametric/images/overlays/dark/mod-gradient.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/overlays/dark/mod-gradient.png	(from http://lasik2c.com/templates/rt_diametric/css/overlays.css)
14:04:43	751/751	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jan%202015%2002:59:32%20GMT	http://lasik2c.com/templates/rt_diametric/images/overlays/dark/features-arrows.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/overlays/dark/features-arrows.png	(from http://lasik2c.com/templates/rt_diametric/css/overlays.css)
14:04:43	212/212	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jan%202015%2002:59:58%20GMT	http://lasik2c.com/templates/rt_diametric/images/overlays/light/newsflash-arrows.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/overlays/light/newsflash-arrows.png	(from http://lasik2c.com/templates/rt_diametric/css/overlays.css)
14:04:43	104/104	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jan%202015%2002:59:56%20GMT	http://lasik2c.com/templates/rt_diametric/images/overlays/light/menu-item-overlay.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/overlays/light/menu-item-overlay.png	(from http://lasik2c.com/templates/rt_diametric/css/overlays.css)
14:04:44	104/104	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jan%202015%2002:59:36%20GMT	http://lasik2c.com/templates/rt_diametric/images/overlays/dark/menu-item-overlay.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/overlays/dark/menu-item-overlay.png	(from http://lasik2c.com/templates/rt_diametric/css/overlays.css)
14:04:44	434/434	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jan%202015%2002:59:39%20GMT	http://lasik2c.com/templates/rt_diametric/images/overlays/dark/newsflash-arrows.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/overlays/dark/newsflash-arrows.png	(from http://lasik2c.com/templates/rt_diametric/css/overlays.css)
14:04:44	101/101	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jan%202015%2002:59:40%20GMT	http://lasik2c.com/templates/rt_diametric/images/overlays/dark/roknewspager-toggle.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/overlays/dark/roknewspager-toggle.png	(from http://lasik2c.com/templates/rt_diametric/css/overlays.css)
14:04:44	105/105	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jan%202015%2003:00:00%20GMT	http://lasik2c.com/templates/rt_diametric/images/overlays/light/roknewspager-toggle.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/overlays/light/roknewspager-toggle.png	(from http://lasik2c.com/templates/rt_diametric/css/overlays.css)
14:04:45	153/153	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jan%202015%2003:00:00%20GMT	http://lasik2c.com/templates/rt_diametric/images/overlays/light/roknewspager-arrows.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/overlays/light/roknewspager-arrows.png	(from http://lasik2c.com/templates/rt_diametric/css/overlays.css)
14:04:45	94/94	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jan%202015%2002:59:42%20GMT	http://lasik2c.com/templates/rt_diametric/images/overlays/dark-10.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/overlays/dark-10.png	(from http://lasik2c.com/templates/rt_diametric/css/overlays.css)
14:04:45	150/150	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jan%202015%2002:59:40%20GMT	http://lasik2c.com/templates/rt_diametric/images/overlays/dark/roknewspager-arrows.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/overlays/dark/roknewspager-arrows.png	(from http://lasik2c.com/templates/rt_diametric/css/overlays.css)
14:04:45	95/95	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jan%202015%2003:00:04%20GMT	http://lasik2c.com/templates/rt_diametric/images/overlays/light-40.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/overlays/light-40.png	(from http://lasik2c.com/templates/rt_diametric/css/overlays.css)
14:04:46	3384/3384	---M--	200	added ('OK')	image/jpeg	date:Wed,%2028%20Jan%202015%2018:49:03%20GMT	http://lasik2c.com/templates/rt_diametric/images/overlays/dark/showbg.jpg	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/overlays/dark/showbg.jpg	(from http://lasik2c.com/templates/rt_diametric/css/overlays.css)
14:04:46	2649/2649	---M--	200	added ('OK')	image/jpeg	date:Wed,%2028%20Jan%202015%2018:47:18%20GMT	http://lasik2c.com/templates/rt_diametric/images/overlays/dark/V-1_06.jpg	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/overlays/dark/V-1_06.jpg	(from http://lasik2c.com/templates/rt_diametric/css/overlays.css)
